objectid,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories
1217,297213767,2021,B5,APT,NA,IVY,RD,NA,22903,R,NA,NA,1217,330248000,Retail Store,1920,1650,12,1
1219,297213764,2021,A2,APT,NA,IVY,RD,NA,22903,R,NA,NA,1219,330248000,Retail Store,1920,3300,12,3
1220,297213764,2021,A10,APT,NA,IVY,RD,NA,22903,R,NA,NA,1220,330254000,Group Care Home,1920,5227,20,1
1376,593716648,11,25,APT,NA,ALTAMONT,CIR,NA,22902,R,NA,NA,1376,350114000,Kennels,1998,5935,18,2
1440,297213680,2021,C8,APT,NA,IVY,RD,NA,22903,R,NA,NA,1440,400001400,Multiple Commercial Use,1961,2972,12,1
1441,297213767,2021,B4,APT,NA,IVY,RD,NA,22903,R,NA,NA,1441,400001400,Multiple Commercial Use,1961,7884,12,2
1447,297213767,2021,B11,APT,NA,IVY,RD,NA,22903,R,NA,NA,1447,400002500,Fast Food Restaurant,2017,NA,NA,NA
1448,297213767,2021,B12,APT,NA,IVY,RD,NA,22903,R,NA,NA,1448,400002600,Retail Store,1968,2575,12,1
1449,297213764,2021,A7,APT,NA,IVY,RD,NA,22903,R,NA,NA,1449,400002700,Fast Food Restaurant,1987,3439,12,1
1450,297213764,2021,A8,APT,NA,IVY,RD,NA,22903,R,NA,NA,1450,400004000,Office Building,1967,41772,12,6
1669,297213680,2021,C9,APT,NA,IVY,RD,NA,22903,R,NA,NA,1669,500035000,Office Building,1910,108,10,1
1671,297213764,2021,A9,APT,NA,IVY,RD,NA,22903,R,NA,NA,1671,500038000,Service Repair Garage,1969,6048,14,1
1875,7663802,1815,13,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1875,530100000,Multiple Commercial Use,1897,1040,12,1
1877,83631295,1904,25,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1877,530101000,Office Building,1920,1625,8,1
1898,83631295,1904,30,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1898,530118000,Office Building,1930,4222,12,2
1899,83631295,1904,31,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1899,530118000,Office Building,1930,121,12,1
1900,7479557,112,11,APT,NA,MONTEBELLO,CIR,NA,22903,R,NA,NA,1900,530119000,Office Building,1920,1973,12,2.5
1901,561116309,205,2,APT,NA,14TH,ST,NW,22903,R,NA,NA,1901,530119000,Office Building,1920,1800,12,2
1989,7479557,112,4,APT,NA,MONTEBELLO,CIR,NA,22903,R,NA,NA,1989,530261000,Apartments 1-10 units,1833,178,10,1
1103,7881935,1800,503,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1103,330175000,Restaurant,1905,173,12,1
1190,455715274,2014,NA,NA,NA,LEWIS MOUNTAIN,RD,NA,22903,R,EMERICKR,2015-08-24T17:30:04.000Z,1190,330233000,Mixed Retail w/Res Units,1928,1878,12,1
1010,225812760,130,4,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50452,320148000,Restaurant,1920,4480,10,2
1028,70228587,510,1,#,NA,MEADE,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50456,320164000,Restaurant,2001,304,10,1
1030,79018908,414,B,#,NA,FAIRWAY,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50457,320165100,Restaurant,1935,3046,12,1
1037,99332481,614,B,#,NA,BOLLING,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50460,320174000,Office Building,1920,2997,12,1
1039,84101323,114,B,#,NA,DAVID,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50461,320174000,Office Building,1920,2997,12,1
1054,74110793,2021,G,#,NA,MICHIE,DR,NA,22901,R,PFAUTZ,2016-11-28T17:23:17.000Z,50462,320195000,Office Building,1956,3652,8,2
1057,132766975,1002,310,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50463,320198000,Hotel,1957,1913,14,1
1062,82581175,1623,A,#,NA,GROVE ST,EXT,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50464,330002100,Apartments 11-20 Units,2001,13935,8,3
1064,85991397,317,B,#,NA,VALLEY RD,EXT,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50465,330005000,Church,1953,3280,30,1
1067,98892195,221,10,#,NA,CARLTON,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50467,330060000,Apartments 1-10 units,1932,3868,8,2
1021,116785126,1400,33,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50454,320159000,Office Building,1920,1800,12,2
1068,98892195,221,5,#,NA,CARLTON,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50468,330062000,Office Building,1924,1920,8,2
1095,82141153,401,B,#,NA,PATON,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50469,330155100,Office Building,1970,30862,12,1
1096,693417207,609,109,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:17.000Z,50470,330155300,Office Building,1983,47850,12,3
1102,7214312,702,C,#,NA,DELEVAN,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50474,330175000,Restaurant,1905,2086,12,2
1128,62768308,1200,A,#,NA,POPLAR,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50479,330200100,Office Building,1987,1114,12,1
1129,6790155,500,804,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50480,330200101,Office Building,1987,1174,12,1
1130,6790155,500,806,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50481,330200110,Office Building,1987,4408,12,1
1135,6790155,500,303,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50484,330200160,Office Building,1987,1288,12,1
1169,175912058,1980,I,#,NA,ARLINGTON,BLVD,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50487,330216000,Office Building,1860,1800,12,1
1187,643217043,701,117,#,E,HIGH,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50494,330230000,Office Building,1920,3576,12,2
1258,106073335,228,B,#,NA,STRIBLING,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50509,340008000,Office Building,1957,4370,12,1
1280,6790155,500,601,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50511,340016000,Convenience Market,1937,1000,8,1
1281,6790155,500,805,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50512,340016000,Convenience Market,1937,3200,12,1
1282,6790155,500,906,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50513,340017000,Office Building,1968,5556,12,2
1288,7365507,1025,B,#,NA,GROVE,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50519,340019000,Commercial,1940,2945,12,1
1289,7931877,301,B,#,NA,PATON,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50520,340019000,Commercial,1940,729,12,1
1290,116854809,2510,A,#,NA,WOODLAND,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50521,340019000,Commercial,1940,8714,12,1
1293,116854809,2510,B,#,NA,WOODLAND,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50522,340088300,Commercial,1952,7796,12,1
1295,533816080,630,M,#,NA,PARK,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50524,340088300,Commercial,1952,5746,12,1
1296,533816080,630,N,#,NA,PARK,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50525,340088300,Commercial,1952,3252,12,1
1298,123195525,1506,A,#,NA,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50527,340090100,Commercial,2007,1440,8,2
1299,123685581,1508,A,#,NA,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50528,340090101,Office Building,1966,26720,8,2
1300,121545340,106,C,#,NA,HARTMANS MILL,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50529,34009010A,Storage Warehouse,1983,4400,22,1
1301,439515145,712,A,#,NA,LYONS,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50530,340090110,Commercial,1970,5537,12,1
1311,612616825,402,B,#,NA,ALTAMONT,CIR,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50533,340090700,Service Repair Garage,1963,1405,12,1
1312,67738482,820,B,#,E,HIGH,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:17.000Z,50534,340090700,Service Repair Garage,1963,2279,12,1
1315,965817282,813,2,#,NA,BELMONT,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50537,340090900,Multiple Commercial Use,1965,12587,10,1
1316,116984817,512,B,#,NA,STONEHENGE,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50538,340090A00,Retail Store,2000,1504,8,2
1328,878619686,2006,4,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50539,350043000,Service Repair Garage,1983,4000,16,1
1329,878619686,2006,5,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50540,350045000,Retail Store,1955,2500,10,1
1330,878619686,2006,6,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50541,350046000,Office Building,1950,1120,10,1
1332,357814149,732,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50542,350047000,Office Building,1954,1224,10,1
1333,357814149,732,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50543,350049000,Retail Store,1940,1284,10,1
1334,357814149,736,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50544,350051000,Commercial,1957,NA,NA,NA
1335,357814149,736,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50545,350056000,Industrial Engineering,1954,31846,12,1
1336,357814149,738,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50546,350056000,Industrial Engineering,1954,31846,12,1
1919,68238511,518,NA,NA,NA,MEADE,AVE,NA,22902,R,NA,NA,1919,530151000,Office Building,1910,409,12,1
1172,1507518324,401,219,APT,NA,4TH,ST,NW,22903,R,NA,NA,1172,330218000,Mixed Retail w/Res Units,1960,8799,8,3
1266,1507518324,401,217,APT,NA,4TH,ST,NW,22903,R,NA,NA,1266,340010000,Office Building,1948,1968,12,1
1267,1507518324,401,218,APT,NA,4TH,ST,NW,22903,R,NA,NA,1267,340010100,Storage Warehouse,1953,7238,12,1
1788,130356434,1009,B,STE,NA,LINDEN,AVE,NA,22902,NA,NA,NA,1788,530054204,Office,1946,984,10,1
1020,83479026,110,F,#,NA,GOODMAN,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50453,320157000,Retail Store,1920,418,12,1
1098,81299020,1215,C,#,E,MARKET,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50472,330155L00,Hotel,1985,25000,12,1
1154,480215512,901,301,#,NA,PRESTON,AVE,NA,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50486,330208000,Office Building,1900,2228,12,2
1184,83479026,110,B,#,NA,GOODMAN,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50493,330227000,Retail Store,1954,1945,12,1
1207,107911166,1417,D,#,NA,EMMET,ST,N,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50505,330245000,Bank,1920,18800,12,4
1442,480215512,901,203,#,NA,PRESTON,AVE,NA,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50572,400001400,Multiple Commercial Use,1961,5312,12,1
1620,82591173,109,4,#,NA,CARROLLTON,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,50609,490105000,Storage Warehouse,1954,8594,12,1
1651,413014793,1000,C,#,NA,PRESTON,AVE,NA,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50618,490237000,Office Building,1953,4725,12,1
1677,6827176,429,1C,#,NA,MONROE,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,50628,500049000,Mixed Retail w/Res Units,1961,4764,8,2
1745,1394217476,17,A,#,NA,ELLIEWOOD,AVE,NA,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50629,530032000,Office Building,1903,30504,12,3
1771,648017075,404,A,#,NA,8TH,ST,NE,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50642,530043000,Office Building,1946,109,12,1
1790,68398523,818,200,#,E,HIGH,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50654,530054206,Office,1946,1066,10,1
1792,65928426,1134,B,#,E,HIGH,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50656,530054208,Office,1946,1446,10,1
1934,39537747,1145,6,#,NA,RIVER,RD,NA,22901,C,PFAUTZ,2016-11-28T17:23:33.000Z,50698,530160000,Office Building,1990,42404,12,4
1022,116785126,1400,34,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50455,320160000,Apartments 1-10 units,1901,2210,12,2
1097,70233279,408,208B,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50471,330155L00,Hotel,1985,114492,12,7
1218,357814305,766,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50506,330248000,Retail Store,1920,1260,12,1
1221,56368090,1322,A,#,NA,RIVERDALE,DR,NA,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50507,330254000,Group Care Home,1920,4113,10,3
1222,56568100,1324,B,#,NA,RIVERDALE,DR,NA,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50508,330255000,Restaurant,NA,NA,NA,NA
1308,70233279,408,102,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50532,340090400,Multiple Commercial Use,1965,12000,12,1
1355,70910707,2114,103,#,NA,ANGUS,RD,NA,22901,C,PFAUTZ,2016-11-28T17:23:08.000Z,50558,350086100,Fraternal Building,1955,3212,12,2
1356,70910707,2114,222,#,NA,ANGUS,RD,NA,22901,C,PFAUTZ,2016-11-28T17:23:08.000Z,50559,350096000,Storage Warehouse,1987,4800,14,2
1621,13937149,428,106,#,NA,MONROE,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:08.000Z,50610,490106000,Industrial Engineering,1955,20816,12,2
1622,13937149,428,107,#,NA,MONROE,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:08.000Z,50611,490106000,Industrial Engineering,1955,3136,12,1
1760,225813030,106,11,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50640,530036000,Office Building,1900,555,12,1.5
1819,182712163,1924,222,#,NA,ARLINGTON,BLVD,NA,22903,C,PFAUTZ,2016-11-28T17:23:08.000Z,50672,530070000,Museum,1928,5790,12,1
1820,182712163,1924,202,#,NA,ARLINGTON,BLVD,NA,22903,C,PFAUTZ,2016-11-28T17:23:08.000Z,50673,530070000,Museum,1928,759,12,1
1830,7943920,2006,1,#,NA,STADIUM,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50677,530077A00,Office Building,1920,5392,10,1
1976,349114098,1600,307,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50705,530234000,Office Building,1928,56556,14,1
1262,127376247,1600,25,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1262,340008000,Office Building,1957,4370,12,1
1263,127376340,1600,32,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1263,340008000,Office Building,1957,1950,10,1
1264,127376353,1600,40,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1264,340008000,Office Building,1957,1352,12,1
1310,95959596,1009,A,APT,NA,CARLTON,AVE,NA,22902,R,NA,NA,1310,340090600,Retail Store,1963,3664,12,1
1982,130546384,204,C,#,NA,MONTE VISTA,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50706,530257000,Office Building,1920,2036,10,2
1060,89481626,411,B,APT,NA,VALLEY RD,EXT,NA,22903,R,NA,NA,1060,320198000,Hotel,1957,6219,12,1
1061,90961736,417,A,APT,NA,VALLEY RD,EXT,NA,22903,R,NA,NA,1061,330001100,Apartments over 20 units,1964,15651,8,3
1063,84351313,312,B,APT,NA,VALLEY RD,EXT,NA,22903,R,NA,NA,1063,330005000,Church,1953,3280,30,1
1094,87931528,1305,D,APT,NA,CHERRY,AVE,NA,22903,R,NA,NA,1094,330137000,Apartments 1-10 units,1916,NA,NA,NA
1983,349114098,1600,306,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50707,530259100,Office,2005,670,11,1
1746,150611723,2401,42,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,1746,530032000,Office Building,1903,7140,12,1
1779,150611723,2401,61,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,1779,530054102,Office,1946,717,10,1
1780,150611723,2401,63,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,1780,530054104,Office,1946,1633,10,1
1803,150611772,2401,24,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,1803,530062000,Retail Store,1920,2500,12,2
1804,150611772,2401,25,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,1804,530062000,Retail Store,1920,792,12,1
1840,13937136,416,6,APT,NA,MONROE,LN,NA,22903,R,NA,NA,1840,530091000,Parking Structure,1975,NA,12,1
1984,134596920,1000,311,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:06.000Z,50708,530259A00,Commercial,2004,2569,12,1
1985,79448904,1006,D,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:06.000Z,50709,530259B00,Commercial,0,2695,12,1
1987,777319743,455,400,#,NA,2ND,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:06.000Z,50710,530260000,Office Building,1891,539,10,1
1988,70110677,2118,15,#,NA,ANGUS,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50711,530261000,Apartments 1-10 units,1833,2686,10,2
1990,62410570,2206,3,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50712,530262000,Office Building,1920,3612,10,2
1991,74310727,2121,22,#,NA,ANGUS,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50713,530262000,Office Building,1920,804,10,1
1992,332913853,824,J,#,NA,CABELL,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50714,530263000,Office Building,1920,2254,10,2
1995,62410570,2206,18,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50716,530265000,Office Building,1925,1660,10,2
1996,133896873,102,D,#,NA,LONGWOOD,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50717,530265000,Office Building,1925,126,10,1
1337,357814149,742,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50547,350056100,Office Building,1957,1300,12,1
1224,1394515877,304,13,APT,NA,14TH,ST,NW,22903,R,NA,NA,1224,330257400,Retail,1920,2517,10,1
1358,34310213,2308,B,APT,NA,NORTH BERKSHIRE,RD,NA,22901,R,NA,NA,1358,350097000,Office Building,1953,840,12,1
1359,34310213,2308,A,APT,NA,NORTH BERKSHIRE,RD,NA,22901,R,NA,NA,1359,350098000,Office Building,1953,720,12,1
1461,78858888,1117,G,STE,E,MARKET,ST,NA,22902,C,NA,NA,1461,40A005000,Service Repair Garage,1985,3098,12,1
1478,81331062,1020,B3,APT,NA,CHERRY,AVE,NA,22903,R,NA,NA,1478,40B003400,Office Building,1976,2168,12,2
1484,1394515877,304,1,APT,NA,14TH,ST,NW,22903,R,NA,NA,1484,40B004000,Group Care Home,1967,14240,12,1
1652,292813530,103,A,APT,NA,STEWART,CIR,NA,22903,R,NA,NA,1652,490238000,Service Repair Garage,1963,1176,12,1
1795,78858888,1117,B,STE,E,MARKET,ST,NA,22902,C,NA,NA,1795,530056000,Retail Store,1890,2852,10,2
1796,78858888,1117,H,STE,E,MARKET,ST,NA,22902,C,NA,NA,1796,530057000,Retail Store,1920,2488,10,2
1986,78858888,1117,K,STE,E,MARKET,ST,NA,22902,C,NA,NA,1986,530260000,Office Building,1891,2690,10,2.5
1031,178112105,1936,NA,NA,NA,ARLINGTON,BLVD,NA,22903,C,NA,NA,1031,320167000,Office Building,1885,17396,12,4
1470,6549114,110,21,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1470,40A015100,Hotel,0,NA,NA,NA
1505,110463888,1102,NA,NA,NA,CARLTON,AVE,NA,22902,R,NA,NA,1505,40C012000,Hotel,1972,87630,12,6
1531,6549114,110,28,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1531,40C125000,Apartments 11-20 Units,1963,7560,8,2
1532,6549151,106,3,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1532,41B001000,Retail Store,0,1781,12,1
1533,6549114,110,20,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1533,41B002000,Retail Store,1964,123336,14,1
1613,6549151,106,6,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1613,490079000,Office Building,1950,1392,12,1
1702,711120810,112,NA,NA,NA,4TH,ST,NE,22902,NA,NA,NA,1702,500098000,Office Building,1951,1872,12,2
1932,108914122,1500,40,LOT,NA,CARLTON,AVE,NA,22902,R,NA,NA,1932,530160000,Office Building,1990,42404,12,4
1341,8061972,210,14,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50549,350063000,Office Building,1951,3350,10,1
1343,8061972,210,15,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50550,350064000,Office Building,1930,1450,12,1
1344,8061972,210,16,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50551,350064000,Office Building,1930,5625,12,1
1454,97649652,1408,D,#,NA,BURGESS,LN,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50578,400004F00,Restaurant,1972,2393,12,1
1526,357814231,708,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50593,40C080000,Apartments over 20 units,1959,13004,12,2
1527,357814222,748,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50594,40C080000,Apartments over 20 units,1959,2240,10,1
1528,357814222,750,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50595,40C081000,Multiple Commercial Use,1983,28073,12,2
1529,357814305,764,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50596,40C083000,Church,1963,13576,20,1
1530,878619686,2006,2,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50597,40C123000,Apartments over 20 units,1962,10764,10,2
1534,376214392,1500,9,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50598,41B002A00,Supermarket,2011,39798,14,1
1535,376214392,1500,10,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50599,41B004000,Office Building,2000,10355,10,1
1536,376214392,1500,3,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50600,41B004100,Apartments over 20 units,1980,23860,8,2
1537,376214392,1500,4,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50601,41B004200,Comm. Shopping Ctr.,1998,7710,12,1
1544,133996816,224,B,#,NA,MONTE VISTA,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50604,41B007400,Neighborhood Shopping Ctr.,1987,14535,12,1
1615,117874933,700,B,#,NA,DRUID,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50605,490094100,Retail Store,1983,2424,12,1
1617,134596920,1000,405,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50607,490095300,Retail Store,1959,10368,12,1
1618,134596920,1000,406,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50608,490096000,Retail Store,2000,10125,12,1
1623,339014003,44,3,#,NA,UNIVERSITY,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50612,490107000,Service Repair Garage,0,NA,NA,NA
1521,933717258,1111,NA,NA,NA,CHERRY,ST,NA,22902,R,NA,NA,1521,40C078400,Medical Office,1972,2034,12,2
1522,95759571,1404,NA,NA,NA,BURGESS,LN,NA,22902,R,NA,NA,1522,40C078500,Medical Office,1972,1004,12,2
1523,570516422,717,NA,NA,NA,LOCUST,AVE,NA,22902,R,NA,NA,1523,40C078600,Medical Office,1972,1573,12,2
1524,135246987,518,NA,NA,NA,MOSELEY,DR,NA,22903,R,NA,NA,1524,40C078700,Medical Office,1972,856,12,2
1525,577216496,316,NA,NA,NA,8TH,ST,NW,22903,R,NA,NA,1525,40C079000,Office Building,1961,1625,12,1
1547,151711725,1623,NA,NA,NA,GREENLEAF,LN,NA,22903,R,NA,NA,1547,41B007400,Neighborhood Shopping Ctr.,1987,2940,12,1
1548,413614808,808,NA,NA,NA,CONCORD,AVE,NA,22903,R,NA,NA,1548,41B007500,Bank,1987,3482,12,1
1549,416514843,806,NA,NA,NA,CONCORD,AVE,NA,22903,R,NA,NA,1549,41B008000,Neighborhood Shopping Ctr.,1989,15674,10,1
1550,426514983,817,NA,NA,NA,HENRY,AVE,NA,22903,R,NA,NA,1550,41B008200,Hotel,1986,49035,10,5
1551,87401568,2315,NA,NA,NA,FONTAINE,AVE,NA,22903,R,NA,NA,1551,41B008300,Restaurant,1994,5693,15,1
1552,93539507,152,NA,NA,NA,CARLTON,RD,NA,22902,R,NA,NA,1552,41B012000,Hotel,2013,110000,12,4
1553,94862057,621,NA,NA,NA,MONTICELLO,AVE,NA,22902,R,NA,NA,1553,41B014000,Office Building,1994,23070,12,3
1554,110263848,102,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,1554,41B015000,Supermarket,1986,52700,24,1
1555,110433873,100,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,1555,41B015200,Retail Store,1987,5204,12,1
1556,140768999,127,NA,NA,NA,RIVERBLUFF,CIR,NA,22902,R,NA,NA,1556,41B015300,Retail Store,1987,7069,12,1
1557,1467617417,934,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1557,41B015400,Retail Store,1987,7910,12,1
1558,1440017191,187,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,1558,41B015500,Retail Store,1987,5540,12,1
1559,114004495,838,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1559,41B015600,Retail Store,1987,9754,12,1
