,objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories,address
378,496,38.01268760000001,-78.48272,137127215,1623,B,#,,MERIDIAN,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50305,160093000,Apartments over 20 units,1958.0,5716.0,8.0,3.0,"1623 MERIDIAN ST Charlottesville, VA"
379,211,38.0349016,-78.48612750000001,558016339,608,300,STE,,PRESTON,AVE,,22903,C,PFAUTZ,2017-05-22T15:28:08.000Z,56323,070003000,Medical Office,1962.0,4050.0,12.0,1.5,"608 PRESTON AVE Charlottesville, VA"
380,66,38.0303635,-78.4823648,712022448,109,9,#,W,WATER,ST,,22902,,PFAUTZ,2016-11-28T17:23:08.000Z,50162,040152000,Clubhouse,1969.0,3442.0,12.0,1.0,"109 WATER ST Charlottesville, VA"
381,132,38.01932755,-78.4725516251771,116784861,1400,111,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50182,050090000,Apartments 1-10 units,1926.0,486.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
382,133,38.019463099999996,-78.4726192,116784861,1400,120,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50183,050090000,Apartments 1-10 units,1926.0,414.0,8.0,1.0,"1400 MONTICELLO RD Charlottesville, VA"
383,134,38.01932755,-78.4725516251771,116784861,1400,200,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50184,050090000,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,"1400 MONTICELLO RD Charlottesville, VA"
384,135,38.019463099999996,-78.4726192,116784861,1400,113,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50185,050090000,Apartments 1-10 units,1926.0,486.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
385,136,38.019463099999996,-78.4726192,116784861,1400,115,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50186,050090000,Apartments 1-10 units,1926.0,414.0,8.0,1.0,"1400 MONTICELLO RD Charlottesville, VA"
386,137,38.019463099999996,-78.4726192,116784861,1400,201,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50187,050091000,Apartments 1-10 units,1930.0,,,,"1400 MONTICELLO RD Charlottesville, VA"
387,138,38.019463099999996,-78.4726192,116784861,1400,202,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50188,050096000,Apartments over 20 units,1972.0,41691.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA"
388,139,38.019463099999996,-78.4726192,116784861,1400,203,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50189,050096100,Apartments over 20 units,1967.0,56576.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
389,143,38.01932755,-78.4725516251771,116784861,1400,103,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:23.000Z,50193,050111000,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
390,144,38.019463099999996,-78.4726192,116784861,1400,104,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:23.000Z,50194,050111000,Apartments 1-10 units,1800.0,792.0,8.0,1.0,"1400 MONTICELLO RD Charlottesville, VA"
391,145,38.01932755,-78.4725516251771,116784861,1400,105,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:23.000Z,50195,050113000,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
392,204,38.0387962,-78.4847989597945,431515025,710,A,APT,,CONCORD,AVE,,22903,R,,,204,070002100,Fast Food Restaurant,1973.0,3321.0,14.0,1.0,"710 CONCORD AVE Charlottesville, VA"
393,240,38.02467,-78.51992299999998,953618755,120,A,APT,,SUMMIT,ST,,22903,R,,,240,080045000,Office Building,1920.0,24156.0,12.0,1.0,"120 SUMMIT ST Charlottesville, VA"
394,307,38.02689405,-78.5119541424778,85901384,1910,17,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,307,090094000,Apartments over 20 units,2007.0,48066.0,12.0,3.0,"1910 JEFFERSON PARK AVE Charlottesville, VA"
395,354,38.0221671,-78.5152259567509,107043390,2417,C,APT,,JEFFERSON PARK,AVE,,22903,R,,,354,100023000,Apartments 11-20 Units,1997.0,696.0,12.0,1.0,"2417 JEFFERSON PARK AVE Charlottesville, VA"
396,361,38.0227143,-78.500667103757,104353096,704,B,APT,,ROCK CREEK,RD,,22903,R,,,361,100029000,Apartments 1-10 units,1875.0,2234.0,8.0,2.0,"704 ROCK CREEK RD Charlottesville, VA"
397,510,38.02429765,-78.5107047491757,96972264,404,B,APT,,ROBERTSON,AVE,,22903,R,,,510,160111000,Apartments 11-20 Units,1988.0,176.0,8.0,1.0,"404 ROBERTSON AVE Charlottesville, VA"
398,575,38.0288473,-78.47301879999998,768417160,210,29,UNIT,,10TH,ST,NE,22902,R,,,575,180039400,Church,1963.0,11947.0,12.0,1.0,"210 10TH ST Charlottesville, VA"
399,993,0.0,0.0,695822450,107,16,APT,W,WATER,ST,,22902,R,emerickr,2014-10-16T20:05:42.000Z,993,320013000,Market,1948.0,12888.0,16.0,1.0,"107 WATER ST Charlottesville, VA"
400,527,0.0,0.0,525215929,336,A,APT,,10TH,ST,NW ,22903,R,,,527,170040000,Retail Store,1965.0,4709.0,12.0,1.0,"336 10TH ST Charlottesville, VA"
401,961,38.01727975,-78.48312955,126925953,711,A,APT,,PALATINE,AVE,,22902,R,,,961,310038000,Multiple Commercial Use,1939.0,27094.0,15.0,1.0,"711 PALATINE AVE Charlottesville, VA"
402,146,38.01932755,-78.4725516251771,116784861,1400,117,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:23.000Z,50196,050113000,Apartments 1-10 units,1936.0,120.0,8.0,1.0,"1400 MONTICELLO RD Charlottesville, VA"
403,197,38.0620283,-78.48678220000001,49710397,2044,100,#,,INDIA,RD,,22901,C,PFAUTZ,2016-11-28T17:23:23.000Z,50223,070001600,Retail Store,1960.0,1800.0,12.0,1.0,"2044 INDIA RD Charlottesville, VA"
404,528,38.023259,-78.48571299999998,82971277,500,411,#,,1ST,ST,S,22902,R,PFAUTZ,2016-11-28T17:23:23.000Z,50326,170041000,Service Repair Garage,1956.0,1580.0,12.0,1.0,"500 1ST ST Charlottesville, VA"
405,680,39.78818,-85.612594,88201822,969,A,#,,2ND,ST,SE,22902,C,PFAUTZ,2016-11-28T17:23:22.000Z,50370,280018000,Mixed Retail w/Res Units,1960.0,25119.0,12.0,1.66,"969 2ND ST Charlottesville, VA"
406,287,0.0,0.0,1394415826,314,201,APT,,14TH,ST,NW,22903,R,,,287,090078100,Retail Store,1900.0,1405.0,12.0,1.0,"314 14TH ST Charlottesville, VA"
407,320,38.03961605,-78.4814268470607,403014660,603,,,,RIVANNA,AVE,,22903,C,,,320,090105000,Office Building,1926.0,4848.0,8.0,3.0,"603 RIVANNA AVE Charlottesville, VA"
408,333,38.02734255,-78.4768666872157,837717968,205,,,,MONTICELLO,RD,,22902,C,,,333,090151000,Apartments 1-10 units,1950.0,1644.0,8.0,2.0,"205 MONTICELLO RD Charlottesville, VA"
409,346,38.03658679999999,-78.4578547,51478003,1002,,,,RIVER,RD,,22901,C,,,346,100012000,Apartments 11-20 Units,1930.0,11541.0,8.0,3.0,"1002 RIVER RD Charlottesville, VA"
410,347,38.05092,-78.50729059999998,150611723,2401,64,APT,,ARLINGTON,BLVD,,22903,R,,,347,100016000,Hotel,1966.0,88916.0,12.0,8.0,"2401 ARLINGTON BLVD Charlottesville, VA"
411,392,38.0250662,-78.4758382,93309489,404,,,,MONTICELLO,RD,,22902,C,,,392,100081100,Parking Structure,0.0,,,,"404 MONTICELLO RD Charlottesville, VA"
412,495,38.0284912,-78.4868228,7687774,307,,,,RIDGE,ST,,22902,C,,,495,160092000,Apartments 1-10 units,0.0,,,,"307 RIDGE ST Charlottesville, VA"
413,549,38.02946499999999,-78.48042099999998,7448471,216,,,E,WATER,ST,,22902,C,,,549,170082000,Apartments 1-10 units,2009.0,4851.0,10.0,3.0,"216 WATER ST Charlottesville, VA"
414,806,38.0483711122449,-78.5044897142857,182712163,1924,207,#,,ARLINGTON,BLVD,,22903,C,PFAUTZ,2016-11-28T17:23:27.000Z,50387,280102000,Mixed Retail w/Res Units,1916.0,2655.0,12.0,1.0,"1924 ARLINGTON BLVD Charlottesville, VA"
415,69,38.0314723,-78.4787242,6680130,306,C,REAR,E,JEFFERSON,ST,,22902,,,,69,040210000,Apartments 1-10 units,1947.0,396.0,12.0,1.0,"306 JEFFERSON ST Charlottesville, VA"
416,358,38.0305065,-78.5078882,6768259,103,D1,APT,,VALLEY,RD,,22903,R,,,358,100027000,Apartments 11-20 Units,1905.0,3758.0,10.0,2.0,"103 VALLEY RD Charlottesville, VA"
417,432,38.0284773,-78.51057519999998,7663802,1815,18,APT,,JEFFERSON PARK,AVE,,22903,R,,,432,110091000,Apartments 11-20 Units,1928.0,12856.0,12.0,4.0,"1815 JEFFERSON PARK AVE Charlottesville, VA"
418,433,38.0284773,-78.51057519999998,7663802,1815,25,APT,,JEFFERSON PARK,AVE,,22903,R,,,433,110091000,Apartments 11-20 Units,1928.0,1802.0,12.0,1.0,"1815 JEFFERSON PARK AVE Charlottesville, VA"
419,434,38.02850705,-78.5106060695629,7663802,1815,26,APT,,JEFFERSON PARK,AVE,,22903,R,,,434,110093000,Dormitory,1972.0,72118.0,11.0,8.0,"1815 JEFFERSON PARK AVE Charlottesville, VA"
420,477,38.0370019,-78.4997891,497417425,301,2045,APT,,15TH,ST,NW,22903,R,,,477,160034000,Apartments 11-20 Units,1984.0,8374.0,8.0,2.0,"301 15TH ST Charlottesville, VA"
421,478,38.0370019,-78.4997891,497417425,301,2046,APT,,15TH,ST,NW,22903,R,,,478,160035000,Apartments 1-10 units,1999.0,12200.0,8.0,2.0,"301 15TH ST Charlottesville, VA"
422,533,38.028344,-78.511163,7864895,1819,204,APT,,JEFFERSON PARK,AVE,,22903,R,,,533,170043000,Apartments 1-10 units,1939.0,4240.0,8.0,2.0,"1819 JEFFERSON PARK AVE Charlottesville, VA"
423,534,38.028344,-78.511163,7864895,1819,301,APT,,JEFFERSON PARK,AVE,,22903,R,,,534,170043000,Apartments 1-10 units,1939.0,154.0,8.0,1.0,"1819 JEFFERSON PARK AVE Charlottesville, VA"
424,592,38.0370019,-78.4997891,497417425,301,1009,APT,,15TH,ST,NW,22903,R,,,592,21B002000,Warehouse Showroom Store,1997.0,12520.0,14.0,1.0,"301 15TH ST Charlottesville, VA"
425,593,38.0370019,-78.4997891,497417425,301,1010,APT,,15TH,ST,NW,22903,R,,,593,21B002100,Convenience Market,1989.0,2500.0,14.0,1.0,"301 15TH ST Charlottesville, VA"
426,594,38.0360726,-78.4997347255967,497417425,301,2019,APT,,15TH,ST,NW,22903,R,,,594,21B002200,Fast Food Restaurant,1998.0,2828.0,14.0,1.0,"301 15TH ST Charlottesville, VA"
427,642,38.024212799999994,-78.52258049999998,97012313,101,A,APT,,MORRIS PAUL,CT,,22903,R,,,642,250079000,Apartments 1-10 units,1925.0,,,,"101 MORRIS PAUL CT Charlottesville, VA"
428,753,38.017251,-78.48317800000001,126925953,711,B,APT,,PALATINE,AVE,,22902,R,,,753,280061000,Parking Structure,1993.0,128750.0,12.0,4.0,"711 PALATINE AVE Charlottesville, VA"
429,965,38.02693259999999,-78.51146290000001,83631295,1904,5,APT,,JEFFERSON PARK,AVE,,22903,R,,,965,310055000,Retail Store,1950.0,1156.0,12.0,1.0,"1904 JEFFERSON PARK AVE Charlottesville, VA"
430,976,38.02693259999999,-78.51146290000001,83631295,1904,39,APT,,JEFFERSON PARK,AVE,,22903,R,,,976,310162000,Retail Store,1953.0,6880.0,12.0,1.0,"1904 JEFFERSON PARK AVE Charlottesville, VA"
431,989,38.0431368,-78.49430500000001,332913844,820,E,#,,CABELL,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50444,320001000,Convenience Market,1999.0,2952.0,14.0,1.0,"820 CABELL AVE Charlottesville, VA"
432,793,38.0379696,-78.4623398,46187882,1206,,,,RIVER VISTA,AVE,,22901,R,,,793,280094000,Apartments 1-10 units,1920.0,941.0,8.0,1.0,"1206 RIVER VISTA AVE Charlottesville, VA"
433,794,38.0399693112573,-78.4729043814582,373214359,809,,,,PARK,ST,,22902,R,,,794,280095000,Multiple Commercial Use,1920.0,2548.0,8.0,2.0,"809 PARK ST Charlottesville, VA"
434,795,38.0403495,-78.46824559999999,378914413,907,,,,MARSHALL,ST,,22901,R,,,795,280096000,Apartments 1-10 units,1920.0,1642.0,10.0,2.0,"907 MARSHALL ST Charlottesville, VA"
435,796,38.036607200000006,-78.4646489,51067999,840,,,,ST CLAIR,AVE,,22902,R,,,796,280096000,Apartments 1-10 units,1920.0,639.0,10.0,1.0,"840 ST CLAIR AVE Charlottesville, VA"
436,797,38.0358315,-78.4662918,53608053,821,,,,ST CLAIR,AVE,,22902,R,,,797,280097000,Apartments 1-10 units,1910.0,1654.0,10.0,2.0,"821 ST CLAIR AVE Charlottesville, VA"
437,802,38.067187200000006,-78.47317369999998,869855,2232,,,,BRANDYWINE,DR,,22901,R,,,802,280099000,Rooming House,1920.0,2328.0,12.0,2.5,"2232 BRANDYWINE DR Charlottesville, VA"
438,803,38.066973499999996,-78.4673131,949875,2315,,,,GREENBRIER,DR,,22901,R,,,803,280100000,Rooming House,1920.0,3843.0,12.0,2.5,"2315 GREENBRIER DR Charlottesville, VA"
439,805,38.041824,-78.510053,297213636,2021,D9,APT,,IVY,RD,,22903,R,,,805,280101000,Mixed Retail w/Res Units,1920.0,4528.0,12.0,1.0,"2021 IVY RD Charlottesville, VA"
440,807,38.067060999999995,-78.47093199999998,979870,106,,,,KERRY,LN,,22901,R,,,807,280102100,Mixed Retail w/Res Units,1916.0,5647.0,12.0,1.0,"106 KERRY LN Charlottesville, VA"
441,808,38.067068995208,-78.4734907364492,989872,2230,,,,BRANDYWINE,DR,,22901,R,,,808,280102100,Mixed Retail w/Res Units,1916.0,5647.0,12.0,1.0,"2230 BRANDYWINE DR Charlottesville, VA"
442,809,38.047696200000004,-78.46251740000001,191612276,1217,,,,AGNESE,ST,,22901,R,,,809,280102210,Office Building,1916.0,769.0,12.0,1.0,"1217 AGNESE ST Charlottesville, VA"
443,810,38.0473886,-78.4622954,196612348,1213,,,,AGNESE,ST,,22901,R,,,810,280102220,Office Building,1916.0,1470.0,12.0,1.0,"1213 AGNESE ST Charlottesville, VA"
444,811,38.04707725,-78.4630882980376,199912434,629,,,,ELIZABETH,AVE,,22901,R,,,811,280102230,Apartments 1-10 units,1916.0,5271.0,12.0,1.0,"629 ELIZABETH AVE Charlottesville, VA"
445,812,38.0471567,-78.4640716,201312412,618,,,,ELIZABETH,AVE,,22901,R,,,812,280102240,Apartments 1-10 units,1916.0,4837.0,12.0,1.0,"618 ELIZABETH AVE Charlottesville, VA"
446,813,38.0468896,-78.461565448682,207312491,1206,,,,AGNESE,ST,,22901,R,,,813,280102240,Apartments 1-10 units,1916.0,780.0,10.0,1.0,"1206 AGNESE ST Charlottesville, VA"
447,839,38.0239261225419,-78.4578807128096,978118326,1723,,,,CHESAPEAKE,ST,,22902,R,,,839,280113000,Retail Store,1981.0,,12.0,1.0,"1723 CHESAPEAKE ST Charlottesville, VA"
448,840,38.0183622,-78.4914109541118,1452118746,104,,,,BAYLOR,PL,,22902,R,,,840,280128000,Condo Common Area,0.0,40378.0,12.0,1.0,"104 BAYLOR PL Charlottesville, VA"
449,842,38.0435361267094,-78.5034616795807,320113819,38,,,,UNIVERSITY,CIR,,22903,R,,,842,280128000,Condo Common Area,0.0,24000.0,16.0,2.0,"38 UNIVERSITY CIR Charlottesville, VA"
450,845,38.019945,-78.507646,1442717356,910,,,,BING,LN,,22903,R,,,845,280128200,Parking Structure,0.0,33933.0,9.0,2.0,"910 BING LN Charlottesville, VA"
451,852,38.0288058877551,-78.4694298979592,80028929,1202,,,E,JEFFERSON,ST,,22902,R,,,852,280146000,Group Care Home,1983.0,6320.0,8.0,1.0,"1202 JEFFERSON ST Charlottesville, VA"
452,853,38.0320164489796,-78.4796319795918,652683,251,,,E,JEFFERSON,ST,,22902,,,,853,280146000,Group Care Home,1983.0,18.0,8.0,1.0,"251 JEFFERSON ST Charlottesville, VA"
453,854,38.0320133469388,-78.4796219387755,652683,253,,,E,JEFFERSON,ST,,22902,,,,854,280151000,Retail Store,1995.0,1724.0,12.0,1.0,"253 JEFFERSON ST Charlottesville, VA"
454,855,38.0294071,-78.479281,7510513,403,,,E,WATER,ST,,22902,,,,855,280152000,Office Building,1962.0,1059.0,8.0,1.0,"403 WATER ST Charlottesville, VA"
455,857,38.045356,-78.459515,226512763,106,,,,LOCUST LANE,CT,,22901,R,,,857,280153100,Apartments 1-10 units,1963.0,4883.0,12.0,2.5,"106 LOCUST LANE CT Charlottesville, VA"
456,931,38.043152382108,-78.4576434864596,30637503,1400,,,,RIVER,RD,,22901,R,,,931,300067000,Apartments 1-10 units,1900.0,,,,"1400 RIVER RD Charlottesville, VA"
457,932,38.042706,-78.460414,31667530,1100,,,,LOCUST,AVE,,22901,R,,,932,300069000,Commercial,1920.0,1174.0,12.0,1.0,"1100 LOCUST AVE Charlottesville, VA"
458,933,38.0431163773863,-78.4595743817024,31887532,1010,,,,PEARTREE,LN,,22901,R,,,933,300091000,Group Care Home,1991.0,9120.0,10.0,3.0,"1010 PEARTREE LN Charlottesville, VA"
459,934,38.0696800557345,-78.4725140500027,59785,2315,,,,GLENN,CT,,22901,R,,,934,300121100,Service Repair Garage,1969.0,2113.0,12.0,1.0,"2315 GLENN CT Charlottesville, VA"
460,935,38.0696025161759,-78.4722816343347,179792,2312,,,,GLENN,CT,,22901,R,,,935,300139000,Restaurant,,1302.0,9.0,1.0,"2312 GLENN CT Charlottesville, VA"
461,936,38.0691980789474,-78.4732489210526,289802,2329,,,,GLENN,CT,,22901,R,,,936,300140000,Service Repair Garage,1956.0,8336.0,12.0,1.0,"2329 GLENN CT Charlottesville, VA"
462,937,38.069111,-78.473052,299803,2324,,,,GLENN,CT,,22901,R,,,937,300141000,Convenience Market,1969.0,2620.0,12.0,1.0,"2324 GLENN CT Charlottesville, VA"
463,188,38.0275436,-78.5090694,82221131,1800,127,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,188,070001101,Elementary Sch (Entire),1939.0,10705.0,12.0,2.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
464,274,38.0275436,-78.5090694,7881935,1800,511,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,274,090071000,Apartments 1-10 units,1992.0,9657.0,8.0,4.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
465,280,38.028643,-78.5090309,7671708,1800,18,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,280,090076000,Retail Store,1895.0,7782.0,10.0,3.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
466,281,38.0275436,-78.5090694,7671708,1800,10,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,281,090076000,Retail Store,1895.0,3964.0,12.0,2.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
467,359,38.028643,-78.5090309,7671786,1800,37,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,359,100027000,Apartments 11-20 Units,1905.0,3758.0,10.0,2.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
468,454,38.043161,-78.489558,297813602,1617,A,APT,,AMHERST,ST,,22903,R,,,454,120023000,Church,1956.0,5768.0,10.0,2.0,"1617 AMHERST ST Charlottesville, VA"
469,508,38.0275436,-78.5090694,7671708,1800,3,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,508,160109000,Apartments 11-20 Units,1950.0,2892.0,8.0,2.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
470,821,38.028643,-78.5090309,7671708,1800,9,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,821,280111C00,Condominium Commercial,0.0,1822.0,12.0,1.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
471,826,38.028643,-78.5090309,82221131,1800,126,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,826,280111J00,Condominium Commercial,0.0,2540.0,12.0,1.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
472,849,38.028643,-78.5090309,7671708,1800,11,UNIT,,JEFFERSON PARK,AVE,,22903,R,,,849,280131000,Dist. Warehouse,1951.0,4590.0,16.0,1.0,"1800 JEFFERSON PARK AVE Charlottesville, VA"
473,992,38.03829535,-78.4866183,444015171,800,11,#,,ROSE HILL,DR,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50445,320011000,Office Building,1930.0,7562.0,20.0,1.0,"800 ROSE HILL DR Charlottesville, VA"
474,994,38.0311347,-78.4774335,6790155,500,305,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50446,320014000,Multiple Commercial Use,1920.0,14100.0,12.0,3.0,"500 COURT SQ Charlottesville, VA"
475,995,38.02847915,-78.4825874252223,1474317318,126,A,#,,GARRETT,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50447,320014000,Multiple Commercial Use,1920.0,14100.0,12.0,3.0,"126 GARRETT ST Charlottesville, VA"
476,996,38.028445,-78.48256459999999,1474317318,126,B,#,,GARRETT,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50448,320014000,Multiple Commercial Use,1920.0,14100.0,12.0,3.0,"126 GARRETT ST Charlottesville, VA"
477,997,38.0320186,-78.475452,643217043,701,202,#,E,HIGH,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50449,320014000,Multiple Commercial Use,1920.0,14100.0,12.0,3.0,"701 HIGH ST Charlottesville, VA"
478,962,38.0284883,-78.50220829999998,7888842,1304,A,#,,GROVE,ST,,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50431,310039000,Office Building,1969.0,21381.0,11.0,2.0,"1304 GROVE ST Charlottesville, VA"
479,963,38.028377,-78.503147,7931877,301,A,#,,PATON,ST,,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50432,310053000,Storage Warehouse,1983.0,3150.0,12.0,1.0,"301 PATON ST Charlottesville, VA"
480,964,38.016338700000006,-78.5180537,129596308,2711,B,#,,ETON,RD,,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50433,310054000,Service Repair Garage,1934.0,11178.0,12.0,1.0,"2711 ETON RD Charlottesville, VA"
481,968,38.01817399999999,-78.494599,123555579,1014,1,#,,RIDGE,ST,,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50434,310060000,Multiple Commercial Use,1937.0,21106.0,12.0,2.0,"1014 RIDGE ST Charlottesville, VA"
482,969,38.01817399999999,-78.494599,123555609,1014,10,#,,RIDGE,ST,,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50435,310070000,Service Repair Garage,1974.0,5632.0,16.0,1.0,"1014 RIDGE ST Charlottesville, VA"
483,975,38.018593100000004,-78.485073,122105389,1502,A,#,,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50438,310156000,Mixed Retail w/Res Units,1920.0,5158.0,12.0,1.0,"1502 6TH ST Charlottesville, VA"
484,32,38.0349594,-78.4951866,1394820032,1029,209 ,APT,,WERTLAND,ST,,22903,R,,,32,010004400,Condominium Commercial,1963.0,1308.0,14.0,1.0,"1029 WERTLAND ST Charlottesville, VA"
485,489,38.024294,-78.501019,96802255,104,B,APT,,LAUREL,CIR,,22903,R,,,489,160055000,Apartments 1-10 units,1933.0,5000.0,8.0,2.5,"104 LAUREL CIR Charlottesville, VA"
486,697,0.0,0.0,47010384,1907,,,,EMMET,ST,N ,22901,C,,,697,280028000,"Theaters, Live Stage",2003.0,25879.0,8.0,4.0,"1907 EMMET ST Charlottesville, VA"
487,713,38.0185477,-78.4864714,140445365,1501,,,,6TH,ST,SE,22902,C,,,713,280040000,Bank,1957.0,22414.0,12.0,2.0,"1501 6TH ST Charlottesville, VA"
488,760,38.031808700000006,-78.4850436,629117020,263,,,,RIDGE MCINTIRE,RD,,22903,C,,,760,280061600,Commercial,1993.0,1444.0,12.0,1.0,"263 RIDGE MCINTIRE RD Charlottesville, VA"
489,786,38.0401831,-78.47934889999998,377614386,1226,,,,HARRIS,ST,,22903,C,,,786,280084D00,Condominium Commercial,0.0,1473.0,12.0,1.0,"1226 HARRIS ST Charlottesville, VA"
490,787,38.0099951,-78.5063998,136017056,1141,,,,5TH,ST,SW,22903,C,,,787,280084E00,Office Building,0.0,,,,"1141 5TH ST Charlottesville, VA"
491,799,38.0322393,-78.4668913,64148379,1139,,,E,HIGH,ST,,22902,C,,,799,280098000,Apartments 1-10 units,1920.0,2700.0,10.0,2.5,"1139 HIGH ST Charlottesville, VA"
492,800,38.0317658,-78.46458229999998,65578419,1414,,,E,HIGH,ST,,22902,C,,,800,280098000,Apartments 1-10 units,1920.0,475.0,10.0,1.0,"1414 HIGH ST Charlottesville, VA"
493,939,38.034551,-78.4739766,582916551,600,A,APT,,MALCOLM,CRES,,22902,R,,,939,300144101,Apartments 11-20 Units,1996.0,13600.0,12.0,2.0,"600 MALCOLM CRES Charlottesville, VA"
494,695,0.0,0.0,643217043,401,,,,8TH,ST,NE,22902,R,,,695,280026100,Mixed Retail w/Res Units,1962.0,4257.0,10.0,3.0,"401 8TH ST Charlottesville, VA"
495,929,38.034061200000004,-78.4855074,1507518324,401,212,APT,,4TH,ST,NW,22903,R,,,929,300065000,Commercial,1885.0,,,,"401 4TH ST Charlottesville, VA"
496,930,0.0,0.0,1507518324,401,220,APT,,4TH,ST,NW,22903,R,,,930,300065000,Commercial,1885.0,,,,"401 4TH ST Charlottesville, VA"
497,186,38.020044,-78.50693199999998,1445217397,727,,,,RAINIER,RD,,22903,R,,,186,070001101,Elementary Sch (Entire),1939.0,38629.0,12.0,2.0,"727 RAINIER RD Charlottesville, VA"
498,228,38.0261966,-78.4547018,88469275,403,,,,RIVERSIDE,AVE,,22902,R,,,228,080012000,Parking Structure,0.0,,,,"403 RIVERSIDE AVE Charlottesville, VA"
