RecordID_Int,ParcelNumber,UseCode,Style,Grade,ExtWalls,Roof,Flooring,BsmtType,Heating,Fireplace,YearBuilt,NoOfStories,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,SqFootageFinishedLiving,Basement,FinishedBasement
7293,350015000,Single Family,1.5 Story,C,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1950,1.75,7,3,1,2,0,2129,833,0
7294,350016000,Single Family,2 Story,C,Aluminum,Metal,None,Partial Basement,Forced Air,0,1925,2.00,7,3,1,1,0,1837,0,0
7295,350017000,Single Family,2 Story,C,Aluminum,Metal,None,Partial Basement,Forced Air,0,1925,2.00,6,3,0,1,0,1666,0,0
7296,350019000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1952,1.00,6,3,1,1,0,1312,838,306
7297,350020000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1945,1.00,5,2,0,1,0,944,944,0
7298,350021000,Single Family,1 Story,C,Vinyl,Shingles,None,Full Basement,Forced Air,0,1925,1.00,5,2,0,1,0,936,234,
7299,350022000,Duplex,2 Story,C,Asbestos,Metal,None,Partial Basement,Gas Wall Unit,0,1925,2.00,7,3,0,2,0,1568,0,0
7300,350023000,Single Family,2 Story,C,Aluminum,Metal,Hardwood,Partial Basement,Forced Air,0,1945,2.00,6,3,0,1,0,1584,,
7301,350024000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Baseboard,0,1971,1.00,5,3,0,1,0,983,0,0
7302,350025000,Single Family,1 Story,C,Aluminum,Shingles,None,No Basement,Heat Pump,0,1925,1.00,7,4,0,1,0,1506,0,0
7303,350026000,Single Family Attached,2 Story,C,Wood,Shingles,None,No Basement,Forced Air,0,1970,2.00,4,2,0,1,0,965,0,0
7304,350026100,Single Family Attached,2 Story,C,Wood,Shingles,Tile,N/A,Forced Air,0,1970,2.00,4,2,0,1,0,802,0,0
7305,350026110,Single Family Attached,2 Story,C,Wood,Shingles,None,N/A,Forced Air,0,1970,2.00,0,3,0,1,0,976,0,0
7306,350026120,Single Family Attached,2 Story,C,Wood,Shingles,None,N/A,Forced Air,0,1970,2.00,5,3,0,1,0,973,0,0
7307,350026130,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,5,3,0,1,0,971,0,0
7308,350026140,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,5,3,0,1,0,893,0,0
7309,350026150,Single Family Attached,2 Story,C,Wood,N/A,None,Partial Basement,Not Applicable,0,1970,2.00,0,2,0,1,0,774,0,0
7310,350026160,Single Family Attached,2 Story,C,Wood,Shingles,None,N/A,Forced Air,0,1970,2.00,4,2,0,1,0,801,0,0
7311,350026200,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,4,2,0,1,0,778,0,0
7312,350026300,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,4,2,0,1,0,807,,
7313,350026400,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,5,3,0,1,0,975,0,0
7314,350026500,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,5,3,0,1,0,975,0,0
7315,350026600,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,5,3,0,1,0,973,0,0
7316,350026700,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,4,2,0,1,0,801,0,0
7317,350026800,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,4,2,0,1,0,799,0,0
7318,350026900,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2.00,4,2,0,1,0,798,0,0
7319,350027000,Single Family,2 Story,C,Composition,Metal,Hardwood,Full Basement,Gas Wall Unit,0,1925,2.00,6,3,0,1,0,1156,833,0
7320,350027A00,Single Family,1 Story,C,Vinyl,Shingles,None,No Basement,Heat Pump,0,2005,1.00,6,3,0,2,0,1678,0,0
7321,350028000,Single Family,2 Story,C,Aluminum,Metal,None,Partial Basement,Forced Air,0,1925,2.00,7,3,0,1,0,1150,0,0
7322,350029000,Single Family,2 Story,C,Aluminum,Shingles,None,Partial Basement,Gas Wall Unit,0,1925,2.00,6,3,0,1,0,950,0,0
7323,350031000,Single Family,2 Story,C,Stucco,Metal,None,Partial Basement,Floor Furnace,0,1925,2.00,6,3,0,1,0,1484,0,0
7324,350032000,Single Family,2 Story,B,Asbestos,Metal,None,Partial Basement,Heat Pump,0,1925,2.00,6,3,0,1,0,1415,0,0
7325,350036000,Single Family,2 Story,B,Aluminum,Shingles,None,Partial Basement,Forced Air,0,1925,2.00,5,2,0,2,0,1607,0,0
7326,350037000,Single Family,2 Story,C,Wood,Shingles,None,Partial Basement,Gas Wall Unit,0,1925,2.00,5,2,0,1,0,1232,,
7327,350038000,Single Family,2 Story,C,Stucco,Metal,None,Partial Basement,Forced Air,0,1925,2.00,5,2,0,1,0,952,0,0
7328,350039000,Single Family,2 Story,C,Aluminum,Metal,None,Partial Basement,Gas Wall Unit,0,1925,2.00,6,3,0,1,0,1468,0,0
7329,350039100,Vacant Land,,,,,,,,,,,,,,,,,0,0
7330,350040000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Floor Furnace,0,1945,2.00,6,3,1,1,0,1514,0,0
7331,350041000,Single Family,2 Story,C,Aluminum,Metal,None,No Basement,Gas Wall Unit,0,1925,2.00,9,4,0,1,0,1492,,
7332,350042000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0,1900,1.00,5,2,0,1,0,782,,
7333,350048000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7334,350048100,Vacant Land,,,,,,,,,,,,,,,,,0,0
7335,350050000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7336,350052000,Single Family,2 Story,C,Aluminum,Metal,None,Partial Basement,Floor Furnace,0,1920,2.00,0,0,0,1,0,712,0,0
7337,350053000,Single Family,2 Story,D,Stucco,Shingles,None,Partial Basement,Gas Wall Unit,0,1920,2.00,4,2,1,1,0,1095,134,
7338,350054000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7339,350055000,Rooming House,2 Story,C - Hist,Asbestos,Shingles,W/W Carpet,Partial Basement,Baseboard,0,1920,2.00,9,7,0,7,0,1270,480,480
7340,350057000,Single Family,2 Story,C,Aluminum,Shingles,None,No Basement,Baseboard,0,1942,2.00,7,3,0,2,0,1556,,
7341,350057100,Single Family,1 Story,D,Aluminum,Metal,None,N/A,Forced Air,0,1925,1.00,6,3,0,1,0,1464,0,0
7342,350060000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7343,350061000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7344,350062000,Parking Lot,,,,,,,,,,,,,,,,,0,0
7345,350066000,Single Family,2 Story,C,Asbestos,Metal,Hardwood,Partial Basement,Forced Air,0,1900,2.00,6,3,0,2,0,1280,0,0
7346,350070000,Single Family,2 Story,C,Stucco,Metal,None,Partial Basement,Gas Wall Unit,0,1925,2.00,6,3,0,1,0,1496,0,0
7347,350071000,Single Family,2 Story,C,Stucco,Shingles,None,Partial Basement,Gas Wall Unit,0,1900,2.00,4,0,0,1,0,906,0,0
7348,350072000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7349,350073000,Single Family,2 Story,C,Vinyl,Shingles,None,Partial Basement,Forced Air,0,1907,2.00,6,3,0,1,0,1769,0,0
7350,350074000,Single Family-1 Conversion,2 Story,C,Wood,Metal,None,Partial Basement,Gas Wall Unit,0,1925,2.00,6,3,0,2,0,1513,0,0
7351,350075000,Single Family,1 Story,C,Aluminum,Shingles,None,Partial Basement,Floor Furnace,0,1951,1.00,5,2,0,1,0,720,,
7352,350076000,Duplex,2 Story,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,1,1951,2.00,8,4,1,2,0,2059,0,0
7353,350077000,Single Family,2 Story,C,Aluminum,Shingles,None,Partial Basement,Floor Furnace,0,1925,2.00,7,3,0,1,0,1827,0,0
7354,350078000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0,1900,2.00,6,3,0,2,0,1556,0,0
7355,350079000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Gas Wall Unit,0,1945,2.00,4,2,0,1,0,986,484,484
7356,350080000,Single Family,1 Story,D,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0,1900,1.00,6,3,0,1,0,1052,,
7357,350081000,Single Family,1 Story,C,Aluminum,Shingles,None,No Basement,Hot Water Radiator,0,1945,1.00,6,3,0,2,0,1250,0,0
7358,350082000,Vacant Land,No Style,C,Not Applicable,N/A,None,N/A,Not Applicable,0,0,0,0,0,0,0,0,1273,,
7359,350082000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7360,350084000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0,1900,2.00,6,3,0,2,0,1588,,
7361,350084100,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1956,1.50,4,2,1,1,0,1238,825,454
7362,350085000,Single Family,2 Story,C,Aluminum,Shingles,None,Partial Basement,Baseboard,0,1945,2.00,7,3,0,1,0,1192,172,0
7363,350086000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,Partial Basement,Floor Furnace,1,1953,1.00,4,2,0,1,0,932,0,0
7364,350087000,Single Family,1 Story,C,Stucco,Shingles,None,Full Basement,Forced Air,0,1957,1.00,0,2,0,2,0,800,800,0
7365,350088000,Single Family,2 Story,C,Stucco,Shingles,None,Partial Basement,Forced Air,0,1925,2.00,5,3,0,2,0,1037,191,0
7366,350089000,Single Family,1 Story,C,Vinyl,Shingles,Tile,Full Basement,Forced Air,0,1925,1.00,4,2,0,1,0,624,624,
7367,350089100,Vacant Land,,,,,,,,,,,,,,,,,0,0
7368,350090000,Single Family,1 Story,D,Aluminum,Metal,None,Partial Basement,Forced Air,0,1925,1.00,5,2,0,1,0,1302,,
7369,350091000,Single Family,2 Story,B,Drivet,Shingles,None,No Basement,Forced Air,0,2002,2.00,7,2,0,3,0,2177,0,0
7370,350092000,Single Family,2 Story,C,Wood,Metal,Hardwood,Partial Basement,Forced Air,0,1900,2.00,6,3,0,2,0,1963,0,0
7371,350093000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Full Basement,Gravity,0,1962,1.00,5,2,0,1,0,1007,1007,503
7372,350094000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Full Basement,Forced Air,0,1968,1.00,6,3,0,2,0,1228,1228,585
7373,350095000,Duplex,2 Story,C,Stucco,Metal,None,Partial Basement,Forced Air,0,1925,2.00,7,3,0,2,0,1981,,
7374,350099000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7375,350099A00,Vacant Land,,,,,,,,,,,,,,,,,0,0
7376,350104000,Parking Lot,,,,,,,,,,,,,,,,,0,0
7377,350106000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7378,350113000,Duplex,No Style,C,Not Applicable,N/A,None,N/A,Not Applicable,0,1920,0,0,0,0,0,0,1245,,
7379,350115000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7380,350118000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7381,350119000,Parking Lot,,,,,,,,,,,,,,,,,0,0
7382,350120000,Single Family,2 Story,C,Not Applicable,N/A,None,N/A,Not Applicable,0,1920,0,0,0,0,0,0,1628,,
7383,350123000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7384,350124000,Duplex,1 Sty (Avg),C -,Wood,Shingles,Hardwood,No Basement,Forced Air,,1930,1,,2,,2,,1598,,
7385,350124100,Vacant Land,,,,,,,,,,,,,,,,,0,0
7386,350128000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7387,350129000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7388,350130000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7389,350131000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7390,350132200,Parking Lot,,,,,,,,,,,,,,,,,0,0
7391,350132400,Parking Lot,,,,,,,,,,,,,,,,,0,0
7392,350555000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7393,360004000,Single Family,1 Story,C,Wood,Shingles,W/W Carpet,Full Basement,Heat Pump,0,1998,1.00,6,3,0,2,0,1344,1344,0
7394,360005000,Single Family-1 Conversion,1 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Heat Pump,0,1920,1.00,8,3,0,2,0,1181,772,772
7395,360005100,Single Family,2 Story,B,Wood,Shingles,None,Full Basement,Heat Pump,0,2005,2.00,6,4,1,3,0,1680,840,840
7396,360006000,Single Family,2 Story,C,Vinyl,Shingles,Hardwood,Cellar,Forced Air,0,1920,2.00,5,2,0,2,0,1184,201,0
7397,360006100,Single Family,1 Story,C,Wood Shingle,Shingles,Hardwood,Partial Basement,Floor Furnace,0,1960,1.00,5,3,0,1,0,960,0,0
7398,360007000,Single Family,1 Story,C,Wood,Shingles,Hardwood,Partial Basement,Floor Furnace,0,1955,1.00,4,2,0,1,0,742,0,0
7399,360008000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Partial Basement,Floor Furnace,0,1956,1.00,5,3,0,1,0,952,0,0
7400,360009000,Single Family-1 Conversion,1 Story,C,Hardy Board,Shingles,W/W Carpet,Full Basement,Heat Pump,,2015,1,9,6,1,3,,1624,1624,1344
7401,360011000,Single Family,2 Story,B,Hardy Board,Shingles,W/W Carpet,Full Basement,Heat Pump,0,2013,2.00,6,3,1,2,0,1760,880,
7402,360012000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7403,360013000,Single Family,1 Story,D,Wood,Shingles,Hardwood,No Basement,Heat Pump,0,1920,1.00,6,3,0,2,0,1360,,
7404,360013100,Single Family,1 Story,C,Wood,Shingles,Tile,Partial Basement,Heat Pump,0,1920,1.00,6,3,0,1,0,1160,,
7405,360014000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0,1920,1.00,5,2,0,1,0,961,0,0
7406,360015000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,Cellar,Heat Pump,0,1920,1.00,6,4,0,2,0,1102,,
7407,360016000,Single Family,1 Story,C,Vinyl,Shingles,None,No Basement,Heat Pump,0,2003,1.00,6,3,0,2,0,1691,0,0
7408,360017000,Single Family,1 Story,C,Asbestos,Shingles,None,Partial Basement,Forced Air,0,1942,1.00,6,0,0,1,0,975,0,0
7409,360018000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7410,360019000,Single Family,1 Story,C,Vinyl,Shingles,Other,Full Basement,Baseboard,0,1976,1.00,7,4,0,2,0,1029,1029,949
7411,360020000,Single Family,1 Story,C +,Aluminum,Architectural Shingles,Hardwood,Cellar,Heat Pump,0,1952,1.00,5,3,1,1,0,1414,,
7412,360021000,Single Family,1 Story,C,Aluminum,Shingles,W/W Carpet,No Basement,Forced Air,0,1993,1.00,5,3,0,2,0,1430,0,0
7413,360022000,Single Family,1.5 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1956,1.50,6,4,0,1,0,1211,404,0
7414,360022100,Duplex,2 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1920,2.00,8,4,0,2,0,2118,530,0
7415,360022200,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Heat Pump,1,1956,1.00,5,3,0,1,0,1098,512,236
7416,360022300,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1951,1.00,8,3,0,2,0,858,858,858
7417,360022400,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Partial Basement,Forced Air,0,1957,1.00,5,2,0,1,0,962,0,0
7418,360022500,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1966,1.00,5,2,0,1,0,720,720,0
7419,360023000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Full Basement,Forced Air,0,1963,1.00,6,3,0,2,0,1336,1336,1336
7420,360023100,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1964,1.00,4,2,0,2,0,940,940,0
7421,360023200,Vacant Land,,,,,,,,,,,,,,,,,0,0
7422,360024000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Full Basement,Forced Air,0,1959,1.00,5,3,0,1,0,1026,1026,0
7423,360025000,Single Family,2 Story,C,Aluminum,Metal,Hardwood,Partial Basement,Hot Water Radiator,0,1920,2.00,7,3,0,1,0,1514,0,0
7424,360026000,Duplex,2 Story,C,Wood,Metal,Hardwood,Partial Basement,Forced Air,0,1920,2.00,7,3,0,2,0,1742,0,0
7425,360027000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0,1942,2.00,7,4,0,1,0,1516,379,0
7426,360028000,Duplex,2 Story,C,Stucco,Built Up,Hardwood,Partial Basement,Forced Air,0,1920,2.00,6,3,0,2,0,1532,0,0
7427,360029000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1920,2.00,5,2,0,1,0,1600,0,0
7428,360030000,Single Family,2 Story,C +,Vinyl,Shingles,W/W Carpet,No Basement,Forced Air,0,1910,2.00,7,3,0,2,0,1368,,
7429,360031000,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,Partial Basement,Baseboard,0,1970,1.00,5,3,0,1,0,913,0,0
7430,360032000,Single Family,1 Story,C,Composition,Shingles,Hardwood,Partial Basement,Gas Wall Unit,0,1920,1.00,7,3,0,1,0,1032,0,0
7431,360033000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1920,2.00,6,3,0,2,0,1396,0,0
7432,360034000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,Partial Basement,Gas Wall Unit,0,1920,2.00,6,3,0,1,0,1110,259,0
7433,360035000,Single Family,1 Story,C,Stucco,Metal,Hardwood,Full Basement,Floor Furnace,0,1920,1.00,5,2,0,1,0,1042,1042,326
7434,360036000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,Full Basement,Floor Furnace,0,1956,1.00,4,2,0,1,0,776,776,
7435,360037000,Single Family,1 Story,C,Wood,Shingles,Hardwood,Partial Basement,Forced Air,0,1965,1.00,4,2,0,1,0,572,0,0
7436,360038000,Single Family,1 Story,C,Stucco,Metal,None,Partial Basement,Floor Furnace,0,1920,1.00,5,0,0,1,0,624,0,0
7437,360039000,Single Family,2 Story,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1920,2.00,5,2,0,1,0,1272,0,0
7438,360040000,Single Family,No Style,C,Not Applicable,N/A,None,N/A,Not Applicable,,0,0,,0,0,0,,0,,
7439,360040000,Single Family,,,,,,,,,,,,,,,,,0,0
7440,360040000,Single Family,,,,,,,,,,,,,,,,,0,0
7441,360040000,Single Family,1 Story,C,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Heat Pump,,2017,1.00,5,3,,1,,1172,1172,
7442,360040000,Single Family,,,,,,,,,,,,,,,,,0,0
7443,360041000,Single Family,1 Story,C,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Heat Pump,,2017,1,5,3,,1,,1172,1172,
7444,360042000,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,Cellar,Forced Air,0,1920,1.00,4,2,0,1,0,782,782,0
7445,360043000,Single Family,1 Story,D +,Aluminum,Shingles,Hardwood,Cellar,Forced Air,0,1920,1.00,4,2,0,1,0,958,192,
7446,360044000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,6,2,0,1,0,780,780,0
7447,360045000,Single Family,2 Story,D,Stucco,Shingles,Hardwood,Full Basement,Forced Air,0,1920,2.00,6,2,0,1,0,1458,729,0
7448,360046000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Partial Basement,Forced Air,0,1959,1.00,5,3,0,1,0,876,524,292
7449,360047000,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,No Basement,Heat Pump,0,1952,1.00,5,3,0,1,0,879,0,0
7450,360048000,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1920,1.00,6,3,0,1,0,871,0,0
7451,360049000,Single Family,2 Story,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1920,2.00,6,3,0,1,0,1445,0,0
7452,360050000,Vacant Land,,,,,,,,,,,,,,,,,0,0
7453,360051000,Single Family,1.5 Story,C,Asbestos,Shingles,Hardwood,Partial Basement,Forced Air,0,1920,1.66,5,3,0,2,0,1465,0,0
