objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement
7069,38.02563686624344,-78.50376842144924,90961736,417,B,APT,NA,VALLEY RD,EXT,NA,22903,R,NA,NA,7069,330117000,Single Family,1.5 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1913,1.5,6,2,0,2,0,1257,419,0
7410,38.04874681077082,-78.5050173502788,132612051,1929,NA,NA,NA,ARLINGTON,BLVD,NA,22903,C,NA,NA,7410,360019000,Single Family,1 Story,C,Vinyl,Shingles,Other,Full Basement,Baseboard,0,1976,1,7,4,0,2,0,1029,1029,949
7369,38.04136291737311,-78.47905181301289,348614090,1739,C,UNIT,NA,ALLIED,ST,NA,22903,C,PFAUTZ,2015-12-17T20:35:12Z,7369,350091000,Single Family,2 Story,B,Drivet,Shingles,None,No Basement,Forced Air,0,2002,2,7,2,0,3,0,2177,0,0
7398,38.03865378632398,-78.48390547226654,429715049,703,NA,NA,NA,CONCORD,AVE,NA,22903,R,NA,NA,7398,360007000,Single Family,1 Story,C,Wood,Shingles,Hardwood,Partial Basement,Floor Furnace,0,1955,1,4,2,0,1,0,742,0,0
7421,38.03013043047605,-78.47886537403515,718520407,411,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,7421,360023200,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7468,38.033956176799194,-78.47845801413723,600916740,437,NA,NA,NA,3RD,ST,NE,22902,R,NA,NA,7468,360068000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7504,38.06319402283759,-78.48847265398696,37010266,198,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,7504,370012000,Single Family,1 Story,B,Concrete Block,Shingles,Hardwood,Full Basement,Forced Air,1,1949,1,6,2,0,1,0,938,743,372
7506,38.05805050181754,-78.49193251356078,88810948,2006,NA,NA,NA,HOLIDAY,DR,NA,22901,C,NA,NA,7506,370014000,Single Family,1 Story,B,Concrete Block - Tex Face,Shingles,Hardwood,Full Basement,Forced Air,1,1951,1,6,2,0,1,0,868,762,NA
7160,38.02875422922789,-78.50912495561258,7881935,1800,504,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7160,330200280,Condominium,1 Story,A,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1987,1,5,2,0,2,NA,1143,0,0
7524,38.06376129830022,-78.48642338734187,34210110,214,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,7524,370032000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1946,2,7,3,1,1,0,2178,693,0
7525,38.06376129830022,-78.48642338734187,34210110,216,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,7525,370033000,Single Family,1.5 Story,B +,Aluminum,Architectural Shingles,Hardwood,Cellar,Forced Air,1,1946,1.75,6,2,1,1,0,1386,792,NA
7521,38.02875422922789,-78.50912495561258,7881935,1800,810,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7521,370029000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1951,1,4,2,0,1,0,1123,903,0
7560,38.030124889835214,-78.47884792821955,718520407,413,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,7560,370060000,Single Family,1.5 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1949,1.5,7,3,0,2,0,1770,346,0
7522,38.02875422922789,-78.50912495561258,7881935,1800,405,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7522,370030000,Single Family-1 Conversion,1.5 Story,B,Wood Shingle,Shingles,Hardwood,Partial Basement,Forced Air,1,1951,1.5,7,4,0,3,0,1257,279,0
7414,38.02875422922789,-78.50912495561258,7881935,1800,A,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7414,360022100,Duplex,2 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1920,2,8,4,0,2,0,2118,530,0
7058,38.02548600053231,-78.45477873171896,91159401,323,A,APT,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,7058,330103000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Full Basement,Heat Pump,0,2010,2,3,1,0,1,0,750,375,NA
7645,38.06319144967348,-78.48850195822341,37010266,192,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,7645,370085530,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Baseboard,1,1963,1,10,5,0,3,1,1637,1349,1249
7655,38.029423469536624,-78.4779984741219,750720101,524,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,7655,37008559A,Single Family,2 Story,C,Wood,Shingles,W/W Carpet,Partial Basement,Forced Air,0,1971,2,5,3,1,1,0,1708,0,0
7595,38.02875422922789,-78.50912495561258,7881935,1800,402,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7595,370085100,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1,6,3,1,1,0,1106,1106,553
7729,38.02875422922789,-78.50912495561258,7881935,1800,204,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7729,380037000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1953,1,7,3,1,2,1,1555,989,0
7739,38.02875422922789,-78.50912495561258,7671786,1800,58,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7739,380047000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1951,1,6,3,0,2,0,2076,1028,0
7740,38.02875422922789,-78.50912495561258,7671786,1800,63,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7740,380047100,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1955,1,7,4,1,2,0,1397,727,0
7750,38.02875422922789,-78.50912495561258,7671786,1800,70,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7750,380056100,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,2,1953,1,8,4,0,2,0,1147,1147,995
7751,38.02875422922789,-78.50912495561258,7671786,1800,71,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7751,380057000,Single Family,2 Story,B,Stucco/Masonry,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1929,2,7,3,1,2,0,2102,1051,0
7803,38.02875422922789,-78.50912495561258,7881935,1800,411,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7803,380111100,Single Family,1 Story,B,Wood,Shingles,Hardwood,No Basement,Forced Air,0,1957,1,5,3,0,1,0,984,0,0
7804,38.02875422922789,-78.50912495561258,7881935,1800,403,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7804,380113000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1926,1.75,8,3,0,2,1,1389,620,185
7095,38.02997985076082,-78.48876070108693,7218379,211,104,UNIT,NA,5TH,ST,SW,22903,R,NA,NA,7095,330146000,Single Family-1 Conversion,2 Story,B,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1925,2,5,3,0,2,0,1074,537,376
7185,38.03823338076781,-78.49458968646724,454115250,1110,B,APT,NA,GORDON,AVE,NA,22903,R,NA,NA,7185,330248000,Retail Store,3 Story,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7316,38.026761186874545,-78.4686031631855,86359169,100,1,APT,NA,CARLTON,RD,NA,22902,R,NA,NA,7316,350026700,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2,4,2,0,1,0,801,0,0
7423,38.02985724377228,-78.4792664271067,730820814,400,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,7423,360025000,Single Family,2 Story,C,Aluminum,Metal,Hardwood,Partial Basement,Hot Water Radiator,0,1920,2,7,3,0,1,0,1514,0,0
7529,38.026761186874545,-78.4686031631855,86359169,100,2,APT,NA,CARLTON,RD,NA,22902,R,NA,NA,7529,370037300,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,1,1965,1,7,3,0,2,0,1544,1348,337
7827,38.02371529934913,-78.48430758039707,88201822,237,NA,NA,NA,ELLIOTT,AVE,NA,22902,C,NA,NA,7827,380135000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1927,2,7,3,1,2,0,2801,897,0
7977,38.02762219718158,-78.50979041189626,82331133,108,A,APT,NA,CARROLLTON,TER,NA,22903,R,NA,NA,7977,40B009000,Single Family,Split-Foyer (Avg),C +,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,1,1962,1,9,4,0,2,0,1080,1072,900
7078,38.02470307310421,-78.46854184505759,1506717167,156,203,STE,NA,CARLTON,RD,NA,22902,C,NA,NA,7078,330127000,Single Family-3 Conversion,2 Story,A,Brick Veneer,Metal,Hardwood,Partial Basement,Hot Water Radiator,2,1910,2,10,6,0,3,0,2849,1293,647
7351,38.03508905225355,-78.498365817063,1412016325,218,310,APT,NA,14TH,ST,NW,22903,R,NA,NA,7351,350075000,Single Family,1 Story,C,Aluminum,Shingles,None,Partial Basement,Floor Furnace,0,1951,1,5,2,0,1,0,720,NA,NA
7352,38.03508905225355,-78.498365817063,1412016325,218,311,APT,NA,14TH,ST,NW,22903,R,NA,NA,7352,350076000,Duplex,2 Story,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,1,1951,2,8,4,1,2,0,2059,0,0
7353,38.03508905225355,-78.498365817063,1412016325,218,312,APT,NA,14TH,ST,NW,22903,R,NA,NA,7353,350077000,Single Family,2 Story,C,Aluminum,Shingles,None,Partial Basement,Floor Furnace,0,1925,2,7,3,0,1,0,1827,0,0
7354,38.03508905225355,-78.498365817063,1412016325,218,411,APT,NA,14TH,ST,NW,22903,R,NA,NA,7354,350078000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0,1900,2,6,3,0,2,0,1556,0,0
7355,38.03508905225355,-78.498365817063,1412016325,218,412,APT,NA,14TH,ST,NW,22903,R,NA,NA,7355,350079000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Gas Wall Unit,0,1945,2,4,2,0,1,0,986,484,484
7356,38.035346463559414,-78.49861287655149,1412016229,216,202,APT,NA,14TH,ST,NW,22903,R,NA,NA,7356,350080000,Single Family,1 Story,D,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0,1900,1,6,3,0,1,0,1052,NA,NA
7357,38.035346463559414,-78.49861287655149,1412016229,216,203,APT,NA,14TH,ST,NW,22903,R,NA,NA,7357,350081000,Single Family,1 Story,C,Aluminum,Shingles,None,No Basement,Hot Water Radiator,0,1945,1,6,3,0,2,0,1250,0,0
7886,38.02875422922789,-78.50912495561258,7881935,1800,209,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7886,390023200,Single Family,2 Story,A,Wood,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1978,2,8,4,1,3,0,2250,1125,1025
7386,38.039829273456405,-78.45748613581463,38847700,1224,A,APT,NA,SMITH,ST,NA,22901,R,NA,NA,7386,350128000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7387,38.039829273456405,-78.45748613581463,38847700,1224,H,APT,NA,SMITH,ST,NA,22901,R,NA,NA,7387,350129000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7887,38.02875422922789,-78.50912495561258,7881935,1800,208,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7887,390024000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,1,1928,2,8,3,2,2,0,3011,289,0
7388,38.039829273456405,-78.45748613581463,38847700,1224,J,APT,NA,SMITH,ST,NA,22901,R,NA,NA,7388,350130000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7540,38.035346463559414,-78.49861287655149,1412016229,216,1,APT,NA,14TH,ST,NW,22903,R,NA,NA,7540,370040100,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1954,1,7,3,0,2,0,1115,1115,144
7389,38.03977912974105,-78.45786222435083,38847714,1226,G,APT,NA,SMITH,ST,NA,22901,R,NA,NA,7389,350131000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7459,38.03977912974105,-78.45786222435083,38847714,1226,F,APT,NA,SMITH,ST,NA,22901,R,NA,NA,7459,360060000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Baseboard,0,1971,1,5,3,1,1,0,985,0,0
7541,38.035346463559414,-78.49861287655149,1412016229,216,204,APT,NA,14TH,ST,NW,22903,R,NA,NA,7541,370041000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Baseboard,1,1957,1,5,2,0,1,0,1255,975,0
7549,38.039829273456405,-78.45748613581463,38847700,1224,B,APT,NA,SMITH,ST,NA,22901,R,NA,NA,7549,370049000,Single Family,1.5 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,1,1948,1.5,9,3,0,2,0,1950,540,400
7880,38.05686618347322,-78.50102885345851,99711080,1243,B5,#,NA,CEDARS,CT,NA,22903,R,PFAUTZ,2016-11-28T17:23:00Z,52064,390020000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Forced Air,2,1930,2,9,5,0,4,0,3279,843,352
7881,38.05686618347322,-78.50102885345851,99711080,1243,B13,#,NA,CEDARS,CT,NA,22903,R,PFAUTZ,2016-11-28T17:23:00Z,52065,390020100,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Heat Pump,1,1988,2,8,3,1,2,1,2476,922,NA
7933,38.02973808552857,-78.47886581283282,735820816,416,301C,#,E,MAIN,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:00Z,52079,400008200,Single Family,Contemporary,A,Brick Veneer,Built Up,Tile,Full Basement,Heat Pump,1,1995,2,4,2,0,2,0,1266,660,571
7975,38.02875422922789,-78.50912495561258,7671786,1800,52,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,7975,40B007000,Single Family,Split-Foyer,C,Wood,Shingles,Tile,Full Basement,Baseboard,1,1972,1,8,4,0,3,0,1350,1350,1350
7934,38.02973808552857,-78.47886581283282,735820816,416,301D,#,E,MAIN,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:00Z,52080,400009000,Four-Level Split,Split-Level,B +,Brick Veneer,Architectural Shingles,Hardwood,Full Basement,Heat Pump,2,1958,2,11,5,0,3,0,2980,770,770
7265,38.0271302248805,-78.51055546929395,82521281,102,17,#,NA,SHAMROCK,RD,NA,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51935,340078000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1931,2,9,4,0,2,0,2612,1123,NA
7268,38.03108904693185,-78.47732051325158,6831163,100,1,#,NA,COURT,SQ,NA,22902,C,PFAUTZ,2016-11-28T17:22:56Z,51938,340081000,Single Family-1 Conversion,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1947,1.5,8,4,0,3,0,1548,954,760
7269,38.031079269016104,-78.4769665731161,6771150,224,A,#,NA,COURT,SQ,NA,22902,NA,PFAUTZ,2016-11-28T17:22:54Z,51939,340082000,Single Family,1.5 Story,B,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1937,1.5,5,3,0,2,0,1266,844,0
7270,38.03118163370097,-78.47756660610267,6790155,500,404,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51940,340083000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Heat Pump,1,1937,1.5,12,6,1,3,0,2858,758,NA
7271,38.02959429319094,-78.47121469824863,72788697,1101,6,#,E,JEFFERSON,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:22:54Z,51941,340084000,Single Family-1 Conversion,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1947,1,8,3,0,2,0,1039,1039,772
7272,38.02959429319094,-78.47121469824863,72788697,1101,7,#,E,JEFFERSON,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:22:54Z,51942,340085000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1938,1.5,6,3,0,2,0,1566,512,0
7274,38.027575313539316,-78.47821992377924,81391098,310,8,#,NA,AVON,ST,NA,22902,C,PFAUTZ,2016-11-28T17:22:56Z,51944,340086000,Single Family,2 Story,A,Stone,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1930,2,8,3,0,3,0,3624,790,395
7279,38.03060383892094,-78.49494371823384,6997229,223,2,#,NA,9TH,ST,SW,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51948,340555000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7277,38.014969152293375,-78.47015133578863,1327319789,1013,U,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51947,340089100,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7289,38.042759356429194,-78.4566106136632,30747519,1103,A,#,NA,RIVER,CT,NA,22901,R,PFAUTZ,2016-11-28T17:22:54Z,51949,350013000,Single Family,1 Story,C,Wood,Metal,None,Full Basement,Forced Air,0,1925,1,4,2,0,2,0,780,780,780
7273,38.027575313539316,-78.47821992377924,81391098,310,7,#,NA,AVON,ST,NA,22902,C,PFAUTZ,2016-11-28T17:22:55Z,51943,340085100,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7293,38.02281515051952,-78.52019142494694,101222889,207,6,#,NA,STRIBLING,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51950,350015000,Single Family,1.5 Story,C,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1950,1.75,7,3,1,2,0,2129,833,0
7308,38.04033511469373,-78.4837323748651,377914404,1115,A,#,NA,FOREST,ST,NA,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51951,350026140,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2,5,3,0,1,0,893,0,0
7309,38.04060402356869,-78.48402216845754,367214298,1117,7,#,NA,FOREST,ST,NA,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51952,350026150,Single Family Attached,2 Story,C,Wood,N/A,None,Partial Basement,Not Applicable,0,1970,2,0,2,0,1,0,774,0,0
7310,38.02185495307444,-78.46874600779238,108023544,1310,G,#,NA,CARLTON,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51953,350026160,Single Family Attached,2 Story,C,Wood,Shingles,None,N/A,Forced Air,0,1970,2,4,2,0,1,0,801,0,0
7312,38.02475729567605,-78.47735389913154,938817289,759,1,#,NA,BELMONT,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51955,350026300,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2,4,2,0,1,0,807,NA,NA
7311,38.02185495307444,-78.46874600779238,108023544,1310,H,#,NA,CARLTON,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51954,350026200,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2,4,2,0,1,0,778,0,0
7313,38.02475729567605,-78.47735389913154,938817289,759,2,#,NA,BELMONT,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51956,350026400,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2,5,3,0,1,0,975,0,0
7314,38.02475729567605,-78.47735389913154,938817289,759,3,#,NA,BELMONT,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:54Z,51957,350026500,Single Family Attached,2 Story,C,Wood,Shingles,Tile,Partial Basement,Forced Air,0,1970,2,5,3,0,1,0,975,0,0
7327,38.03662276902629,-78.49246106738107,513415812,340,A,#,NA,10TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51966,350038000,Single Family,2 Story,C,Stucco,Metal,None,Partial Basement,Forced Air,0,1925,2,5,2,0,1,0,952,0,0
7326,-90,-152.64427050222758,693417207,609,101,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:22:54Z,51965,350037000,Single Family,2 Story,C,Wood,Shingles,None,Partial Basement,Gas Wall Unit,0,1925,2,5,2,0,1,0,1232,NA,NA
7330,38.02940250714186,-78.48956559460186,7488544,599,A,#,NA,DICE,ST,NA,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51968,350040000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Floor Furnace,0,1945,2,6,3,1,1,0,1514,0,0
7328,38.03524305954972,-78.49925395034832,555816246,207,7,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:22:54Z,51967,350039000,Single Family,2 Story,C,Aluminum,Metal,None,Partial Basement,Gas Wall Unit,0,1925,2,6,3,0,1,0,1468,0,0
7514,38.03524305954972,-78.49925395034832,555816246,207,4,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:08Z,52007,370022000,Single Family,1 Story,B,Vinyl,Shingles,Hardwood,Partial Basement,Heat Pump,1,1951,1,5,2,0,1,0,1614,1014,NA
7515,38.03524305954972,-78.49925395034832,555816246,207,5,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:08Z,52008,370023000,Single Family,1.5 Story,B,Asbestos,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1949,1.75,6,3,1,1,0,1445,885,0
7517,38.042114646491704,-78.501266924743,333613951,10,5,#,NA,UNIVERSITY,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:08Z,52010,370025000,Single Family,1.5 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1946,1.75,8,4,1,2,0,2332,808,0
7516,38.03524305954972,-78.49925395034832,555816246,207,6,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:08Z,52009,370024000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Full Basement,Heat Pump,1,1945,2,6,4,1,2,0,2553,682,NA
7532,38.03524305954972,-78.49925395034832,555816246,207,8,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:08Z,52014,370037600,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1967,1,6,3,1,2,0,1785,1087,0
7528,38.02185495307444,-78.46874600779238,108023544,1310,J,#,NA,CARLTON,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:08Z,52012,370037200,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1969,1,7,3,1,2,0,1274,1274,900
7533,38.03003332798476,-78.49416087072333,7245356,854,A,#,NA,NALLE,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:08Z,52015,370037700,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1964,1,6,2,0,2,0,1247,1247,244
7518,38.014577541395376,-78.46996252240446,134596920,1000,312,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:08Z,52011,370026000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1951,1,6,3,1,1,0,1371,776,388
7542,38.03631791199227,-78.46843877060284,517115904,813,A,#,NA,LOCUST,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:08Z,52017,370042000,Single Family,1 Story,B,Aluminum,Shingles,Hardwood,No Basement,Heat Pump,1,1951,1,4,2,0,2,0,1050,NA,NA
7535,-90,-152.64427050222758,714011716,914,102,#,E,JEFFERSON,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:08Z,52016,370038000,Single Family-2 Conversion,1 Story,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0,1948,1,6,3,1,2,0,1818,NA,NA
7552,38.02537790085079,-78.47650076168448,91109418,733,A,#,NA,HINTON,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:08Z,52019,370052000,Single Family,1 Story,B -,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1956,1,7,3,1,1,0,1224,1224,391
7551,38.02534426509666,-78.47569021787395,91999436,150,3,#,NA,GOODMAN,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:08Z,52018,370051000,Duplex,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1953,1,11,5,0,3,0,1926,1926,1300
7553,38.014969152293375,-78.47015133578863,1327320007,1013,T,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:08Z,52020,370053000,Single Family,1.5 Story,B,Brick Veneer,N/A,Hardwood,Full Basement,Hot Water Radiator,1,1950,1.75,9,2,1,2,0,1525,766,766
7585,38.01421682008878,-78.51248561729176,135096961,205,B,#,NA,AZALEA,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:09Z,52023,370083000,Single Family,1 Story,C,Wood,Shingles,Hardwood,No Basement,Forced Air,0,1925,1,4,2,0,1,0,616,NA,NA
7565,38.04686921393822,-78.47072853953448,178912463,102,B,#,NA,MELBOURNE PARK,CIR,NA,22901,R,PFAUTZ,2016-11-28T17:23:09Z,52021,370064100,Single Family,1.5 Story,B +,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,2,1963,1.75,12,3,2,2,0,1957,1118,808
7572,38.045645555117844,-78.47119918860136,222312775,1227,C6,#,NA,PARK,ST,NA,22901,R,PFAUTZ,2016-11-28T17:23:09Z,52022,370070100,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1957,1,7,3,0,2,1,1120,1120,900
7587,38.03524305954972,-78.49925395034832,555816246,207,18,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:09Z,52024,370083A00,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
6983,38.04149418712315,-78.51125552626156,346214078,115,1/2,#,NA,BOLLINGWOOD,RD,NA,22903,R,PFAUTZ,2016-11-28T17:22:52Z,51864,330019300,Single Family,Contemporary,B,Wood,Metal,Other,Full Basement,Heat Pump,1,1981,2.5,7,3,1,3,0,1904,731,0
6315,38.027624336410184,-78.49954632079866,82271180,1200,A,APT,NA,CHERRY,AVE,NA,22903,R,PFAUTZ,2016-10-21T19:58:52Z,50086,300019B3C,Condominium,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Heat Pump,0,2004,1,4,1,0,1,NA,785,0,0
